id_venda;id_cliente;id_produto;valor;data_venda;vendedor;estado;cidade
4144;14144;2;152.99;04/04/2025;Vendedor_15;CE;Juazeiro do Norte
4145;14145;3;132.27;18/02/2025;Vendedor_10;PR;Maringá
4146;14146;1;130.42;14/05/2025;Vendedor_33;BA;Salvador
4147;14147;1;261.64;04/03/2025;Vendedor_40;DF;Brasília
4148;14148;2;147.26;06/06/2025;Vendedor_23;MG;Belo Horizonte
4149;14149;2;279.17;05/05/2025;Vendedor_38;PE;Petrolina
4150;14150;4;85.6;24/07/2025;Vendedor_12;MG;Uberlândia
4151;14151;6;88.64;22/06/2025;Vendedor_30;CE;Fortaleza
4152;14152;2;299.22;17/01/2025;Vendedor_11;MG;Uberlândia
4153;14153;6;215.35;27/01/2025;Vendedor_42;RS;Caxias do Sul
4154;14154;6;290.98;28/04/2025;Vendedor_49;MG;Uberlândia
4155;14155;1;119.82;26/03/2025;Vendedor_20;PE;Recife
4156;14156;2;273.18;17/01/2025;Vendedor_38;RS;Porto Alegre
4157;14157;3;225.62;25/06/2025;Vendedor_4;PR;Londrina
4158;14158;1;125.35;09/06/2025;Vendedor_42;DF;Brasília
4159;14159;3;250.95;29/08/2025;Vendedor_15;CE;Sobral
4160;14160;6;166.55;10/04/2025;Vendedor_17;CE;Juazeiro do Norte
4161;14161;5;193.16;02/04/2025;Vendedor_20;SP;Campinas
4162;14162;4;280.95;30/05/2025;Vendedor_12;CE;Sobral
4163;14163;2;161.41;11/01/2025;Vendedor_38;PE;Recife
4164;14164;6;197.36;23/02/2025;Vendedor_7;DF;Brasília
4165;14165;3;142.54;06/08/2025;Vendedor_10;BA;Vitória da Conquista
4166;14166;2;180.58;28/08/2025;Vendedor_39;BA;Vitória da Conquista
4167;14167;5;130.38;01/05/2025;Vendedor_37;RJ;Volta Redonda
4168;14168;1;225.18;23/08/2025;Vendedor_3;RS;Caxias do Sul
4169;14169;1;182.68;06/04/2025;Vendedor_47;CE;Fortaleza
4170;14170;5;245.8;20/01/2025;Vendedor_29;RS;Porto Alegre
4171;14171;4;270.95;29/03/2025;Vendedor_38;DF;Brasília
4172;14172;2;215.81;01/07/2025;Vendedor_24;RJ;Volta Redonda
4173;14173;3;111.31;27/01/2025;Vendedor_17;GO;Goiânia
4174;14174;4;168.62;05/08/2025;Vendedor_3;PR;Maringá
4175;14175;1;130.01;10/08/2025;Vendedor_9;PR;Maringá
4176;14176;6;279.2;29/04/2025;Vendedor_26;DF;Brasília
4177;14177;3;184.71;07/08/2025;Vendedor_47;CE;Juazeiro do Norte
4178;14178;5;158.09;09/03/2025;Vendedor_14;RJ;Rio de Janeiro
4179;14179;4;273.14;03/03/2025;Vendedor_50;PE;Petrolina
4180;14180;2;182.6;02/04/2025;Vendedor_7;RJ;Rio de Janeiro
4181;14181;3;150.47;15/05/2025;Vendedor_13;BA;Salvador
4182;14182;3;296.89;13/01/2025;Vendedor_23;PE;Recife
4183;14183;1;130.97;01/06/2025;Vendedor_4;PR;Maringá
4184;14184;6;167.99;30/07/2025;Vendedor_37;GO;Anápolis
4185;14185;5;234.63;27/06/2025;Vendedor_29;DF;Brasília
4186;14186;6;152.76;05/07/2025;Vendedor_33;PE;Petrolina
4187;14187;6;191.37;19/07/2025;Vendedor_21;CE;Juazeiro do Norte
4188;14188;1;84.71;05/02/2025;Vendedor_48;SP;São Paulo
4189;14189;2;128.75;16/02/2025;Vendedor_50;SP;São Paulo
4190;14190;4;261.1;17/04/2025;Vendedor_19;SP;São Paulo
4191;14191;5;102.2;30/01/2025;Vendedor_5;RJ;Rio de Janeiro
4192;14192;6;206.32;01/01/2025;Vendedor_15;PR;Londrina
4193;14193;4;127.23;16/04/2025;Vendedor_46;PE;Petrolina
4194;14194;2;175.0;27/06/2025;Vendedor_40;GO;Anápolis
4195;14195;3;239.6;03/04/2025;Vendedor_39;MG;Juiz de Fora
4196;14196;6;178.54;15/03/2025;Vendedor_42;PE;Recife
4197;14197;5;189.15;07/01/2025;Vendedor_4;PR;Curitiba
4198;14198;5;294.23;22/05/2025;Vendedor_24;RS;Pelotas
4199;14199;5;119.4;22/02/2025;Vendedor_50;GO;Goiânia
4200;14200;5;217.67;28/03/2025;Vendedor_45;RJ;Niterói
4201;14201;6;125.18;28/06/2025;Vendedor_49;GO;Aparecida de Goiânia
4202;14202;5;267.22;06/04/2025;Vendedor_47;DF;Brasília
4203;14203;5;233.82;05/02/2025;Vendedor_40;GO;Aparecida de Goiânia
4204;14204;1;252.51;21/06/2025;Vendedor_47;BA;Vitória da Conquista
4205;14205;3;244.62;27/01/2025;Vendedor_34;CE;Juazeiro do Norte
4206;14206;1;139.97;24/05/2025;Vendedor_20;RJ;Volta Redonda
4207;14207;3;238.34;01/02/2025;Vendedor_50;PE;Petrolina
4208;14208;6;180.22;15/01/2025;Vendedor_17;CE;Fortaleza
4209;14209;4;164.92;04/05/2025;Vendedor_13;RJ;Volta Redonda
4210;14210;3;159.41;27/07/2025;Vendedor_30;SP;Campinas
4211;14211;1;232.18;14/01/2025;Vendedor_1;GO;Anápolis
4212;14212;6;202.53;13/02/2025;Vendedor_8;MG;Belo Horizonte
4213;14213;6;174.24;03/01/2025;Vendedor_18;RJ;Niterói
4214;14214;6;262.73;20/08/2025;Vendedor_1;CE;Fortaleza
4215;14215;2;238.27;13/08/2025;Vendedor_20;MG;Belo Horizonte
4216;14216;1;104.41;03/06/2025;Vendedor_37;RJ;Niterói
4217;14217;2;151.85;17/08/2025;Vendedor_39;RS;Pelotas
4218;14218;2;250.76;25/03/2025;Vendedor_37;SP;Campinas
4219;14219;4;223.19;20/08/2025;Vendedor_5;DF;Brasília
4220;14220;4;173.88;10/02/2025;Vendedor_26;SP;Campinas
4221;14221;1;181.36;02/02/2025;Vendedor_42;PE;Olinda
4222;14222;2;206.81;03/06/2025;Vendedor_22;RS;Porto Alegre
4223;14223;2;107.89;27/08/2025;Vendedor_26;GO;Goiânia
4224;14224;1;121.8;25/04/2025;Vendedor_6;PE;Olinda
4225;14225;4;108.56;09/07/2025;Vendedor_8;MG;Uberlândia
4226;14226;5;100.82;23/07/2025;Vendedor_48;RJ;Rio de Janeiro
4227;14227;4;229.95;18/03/2025;Vendedor_39;RJ;Niterói
4228;14228;3;124.53;05/03/2025;Vendedor_9;DF;Brasília
4229;14229;4;111.36;24/02/2025;Vendedor_7;CE;Juazeiro do Norte
4230;14230;1;244.68;03/03/2025;Vendedor_26;BA;Salvador
4231;14231;3;193.66;07/01/2025;Vendedor_41;GO;Anápolis
4232;14232;5;177.6;28/06/2025;Vendedor_44;GO;Goiânia
4233;14233;3;158.1;11/03/2025;Vendedor_18;RS;Pelotas
4234;14234;3;210.58;02/08/2025;Vendedor_34;RJ;Volta Redonda
4235;14235;6;262.87;21/04/2025;Vendedor_24;BA;Salvador
4236;14236;6;166.99;05/01/2025;Vendedor_1;SP;Campinas
4237;14237;2;81.69;14/07/2025;Vendedor_43;BA;Vitória da Conquista
4238;14238;5;274.99;17/06/2025;Vendedor_5;RS;Caxias do Sul
4239;14239;5;198.11;31/03/2025;Vendedor_33;GO;Anápolis
4240;14240;1;108.41;21/07/2025;Vendedor_49;DF;Brasília
4241;14241;3;90.97;08/08/2025;Vendedor_16;PE;Olinda
4242;14242;3;199.73;08/07/2025;Vendedor_33;CE;Fortaleza
4243;14243;3;188.24;11/08/2025;Vendedor_25;RS;Pelotas
4244;14244;5;103.29;20/08/2025;Vendedor_23;DF;Brasília
4245;14245;6;210.19;02/04/2025;Vendedor_6;GO;Aparecida de Goiânia
4246;14246;6;226.76;24/03/2025;Vendedor_30;GO;Anápolis
4247;14247;1;220.57;26/06/2025;Vendedor_3;PR;Londrina
4248;14248;6;167.3;20/02/2025;Vendedor_19;DF;Brasília
4249;14249;2;159.33;17/03/2025;Vendedor_30;PE;Recife
4250;14250;3;218.01;31/03/2025;Vendedor_40;DF;Brasília
4251;14251;3;158.92;26/04/2025;Vendedor_24;PR;Maringá
4252;14252;6;211.1;14/08/2025;Vendedor_46;RJ;Volta Redonda
4253;14253;6;280.33;16/03/2025;Vendedor_42;SP;São Paulo
4254;14254;1;215.61;01/05/2025;Vendedor_29;BA;Feira de Santana
4255;14255;6;237.27;08/08/2025;Vendedor_17;RJ;Volta Redonda
4256;14256;4;257.67;10/04/2025;Vendedor_38;MG;Uberlândia
4257;14257;1;299.14;05/04/2025;Vendedor_41;RS;Caxias do Sul
4258;14258;5;217.47;08/02/2025;Vendedor_25;GO;Aparecida de Goiânia
4259;14259;4;172.73;12/03/2025;Vendedor_46;PE;Petrolina
4260;14260;2;176.94;12/01/2025;Vendedor_46;MG;Juiz de Fora
4261;14261;3;245.41;23/08/2025;Vendedor_44;RJ;Volta Redonda
4262;14262;5;293.46;08/02/2025;Vendedor_1;DF;Brasília
4263;14263;3;108.57;24/06/2025;Vendedor_16;RS;Pelotas
4264;14264;4;229.64;07/01/2025;Vendedor_12;DF;Brasília
4265;14265;2;174.07;22/01/2025;Vendedor_11;BA;Feira de Santana
4266;14266;1;207.65;23/06/2025;Vendedor_10;MG;Juiz de Fora
4267;14267;3;171.12;17/02/2025;Vendedor_3;GO;Goiânia
4268;14268;6;111.69;12/01/2025;Vendedor_29;MG;Belo Horizonte
4269;14269;2;179.44;06/08/2025;Vendedor_34;MG;Belo Horizonte
4270;14270;2;289.0;19/01/2025;Vendedor_31;SP;Santos
4271;14271;6;97.97;17/06/2025;Vendedor_4;GO;Goiânia
4272;14272;6;298.34;31/05/2025;Vendedor_32;PR;Londrina
4273;14273;6;90.95;05/07/2025;Vendedor_47;RS;Pelotas
4274;14274;1;167.05;26/06/2025;Vendedor_3;BA;Feira de Santana
4275;14275;6;238.22;15/01/2025;Vendedor_45;RJ;Rio de Janeiro
4276;14276;5;218.85;09/01/2025;Vendedor_50;RS;Porto Alegre
4277;14277;6;127.11;17/04/2025;Vendedor_36;PR;Curitiba
4278;14278;2;145.9;14/08/2025;Vendedor_18;SP;Santos
4279;14279;4;199.7;10/02/2025;Vendedor_38;PR;Londrina
4280;14280;2;297.8;14/03/2025;Vendedor_22;RJ;Volta Redonda
4281;14281;3;124.13;05/06/2025;Vendedor_48;CE;Sobral
4282;14282;1;197.6;26/06/2025;Vendedor_46;PR;Londrina
4283;14283;6;201.79;12/08/2025;Vendedor_5;PR;Maringá
4284;14284;6;206.06;17/03/2025;Vendedor_44;DF;Brasília
4285;14285;2;244.77;10/03/2025;Vendedor_21;RJ;Rio de Janeiro
4286;14286;2;128.48;26/04/2025;Vendedor_5;RJ;Rio de Janeiro
4287;14287;2;123.0;21/05/2025;Vendedor_26;GO;Goiânia
4288;14288;1;281.45;06/04/2025;Vendedor_22;PE;Petrolina
4289;14289;3;196.4;23/01/2025;Vendedor_9;MG;Juiz de Fora
4290;14290;5;132.01;06/01/2025;Vendedor_22;PR;Curitiba
4291;14291;6;123.53;12/01/2025;Vendedor_45;PR;Maringá
4292;14292;3;102.07;15/02/2025;Vendedor_12;PR;Curitiba
4293;14293;3;119.23;14/03/2025;Vendedor_42;PR;Curitiba
4294;14294;2;288.13;23/08/2025;Vendedor_13;PR;Maringá
4295;14295;5;180.64;02/02/2025;Vendedor_39;PE;Olinda
4296;14296;3;195.59;16/08/2025;Vendedor_20;RS;Caxias do Sul
4297;14297;4;110.04;10/08/2025;Vendedor_5;SP;São Paulo
4298;14298;2;201.02;11/07/2025;Vendedor_3;SP;São Paulo
4299;14299;2;234.87;08/04/2025;Vendedor_20;PR;Maringá
4300;14300;6;158.7;06/06/2025;Vendedor_15;PE;Petrolina
4301;14301;2;290.29;14/04/2025;Vendedor_28;BA;Vitória da Conquista
4302;14302;2;224.28;06/02/2025;Vendedor_5;RS;Porto Alegre
4303;14303;1;245.84;02/01/2025;Vendedor_30;PR;Curitiba
4304;14304;1;236.78;27/01/2025;Vendedor_14;GO;Aparecida de Goiânia
4305;14305;4;255.62;09/08/2025;Vendedor_1;RS;Caxias do Sul
4306;14306;1;186.73;07/06/2025;Vendedor_46;DF;Brasília
4307;14307;3;276.63;02/06/2025;Vendedor_43;DF;Brasília
4308;14308;1;267.41;15/05/2025;Vendedor_7;GO;Anápolis
4309;14309;2;207.16;25/04/2025;Vendedor_28;DF;Brasília
4310;14310;1;135.2;22/02/2025;Vendedor_29;DF;Brasília
4311;14311;4;222.26;06/08/2025;Vendedor_8;DF;Brasília
4312;14312;4;94.55;04/06/2025;Vendedor_21;SP;Campinas
4313;14313;2;238.98;03/04/2025;Vendedor_38;PE;Recife
4314;14314;3;197.37;10/02/2025;Vendedor_35;GO;Aparecida de Goiânia
4315;14315;4;229.78;19/06/2025;Vendedor_42;SP;Campinas
4316;14316;1;200.42;11/07/2025;Vendedor_27;CE;Sobral
4317;14317;4;262.78;02/06/2025;Vendedor_50;RS;Caxias do Sul
4318;14318;3;240.79;25/07/2025;Vendedor_12;PE;Petrolina
4319;14319;3;277.3;09/04/2025;Vendedor_20;RJ;Niterói
4320;14320;3;147.81;09/07/2025;Vendedor_39;DF;Brasília
4321;14321;6;279.35;17/03/2025;Vendedor_21;PR;Curitiba
4322;14322;4;172.44;07/08/2025;Vendedor_46;SP;São Paulo
4323;14323;6;285.8;19/07/2025;Vendedor_19;PR;Curitiba
4324;14324;5;162.81;19/08/2025;Vendedor_13;SP;Campinas
4325;14325;5;245.4;25/03/2025;Vendedor_3;PE;Recife
4326;14326;6;264.1;27/01/2025;Vendedor_48;GO;Aparecida de Goiânia
4327;14327;1;171.68;06/03/2025;Vendedor_34;RS;Porto Alegre
4328;14328;4;200.13;08/04/2025;Vendedor_27;CE;Fortaleza
4329;14329;5;213.36;13/02/2025;Vendedor_18;RJ;Rio de Janeiro
4330;14330;1;91.52;07/08/2025;Vendedor_3;MG;Juiz de Fora
4331;14331;2;180.71;22/07/2025;Vendedor_37;CE;Fortaleza
4332;14332;2;121.55;02/07/2025;Vendedor_3;MG;Juiz de Fora
4333;14333;4;219.03;12/04/2025;Vendedor_38;SP;Campinas
4334;14334;4;285.95;20/02/2025;Vendedor_36;RJ;Niterói
4335;14335;2;150.74;10/01/2025;Vendedor_17;DF;Brasília
4336;14336;1;165.62;09/07/2025;Vendedor_43;MG;Juiz de Fora
4337;14337;2;265.35;08/03/2025;Vendedor_26;MG;Belo Horizonte
4338;14338;4;246.1;06/06/2025;Vendedor_47;PE;Olinda
4339;14339;4;271.69;04/03/2025;Vendedor_18;SP;Santos
4340;14340;1;233.63;17/08/2025;Vendedor_21;SP;Santos
4341;14341;1;189.29;07/07/2025;Vendedor_25;SP;Campinas
4342;14342;3;149.28;06/04/2025;Vendedor_46;BA;Feira de Santana
4343;14343;4;288.66;16/03/2025;Vendedor_36;DF;Brasília
4344;14344;6;221.35;17/07/2025;Vendedor_33;PE;Petrolina
4345;14345;3;172.19;04/01/2025;Vendedor_31;PR;Maringá
4346;14346;3;210.01;11/03/2025;Vendedor_8;MG;Belo Horizonte
4347;14347;3;268.9;24/06/2025;Vendedor_34;GO;Goiânia
4348;14348;4;135.68;31/01/2025;Vendedor_43;BA;Feira de Santana
4349;14349;4;250.56;23/07/2025;Vendedor_40;PE;Olinda
4350;14350;4;201.58;05/07/2025;Vendedor_48;RJ;Niterói
4351;14351;1;225.7;23/07/2025;Vendedor_20;MG;Belo Horizonte
4352;14352;3;243.71;08/03/2025;Vendedor_37;SP;Santos
4353;14353;4;128.04;31/08/2025;Vendedor_44;RS;Pelotas
4354;14354;3;293.01;04/03/2025;Vendedor_43;CE;Juazeiro do Norte
4355;14355;1;162.62;17/05/2025;Vendedor_26;RJ;Volta Redonda
4356;14356;5;214.22;18/07/2025;Vendedor_48;DF;Brasília
4357;14357;1;224.02;13/02/2025;Vendedor_25;MG;Belo Horizonte
4358;14358;6;189.73;22/08/2025;Vendedor_29;MG;Juiz de Fora
4359;14359;6;96.99;17/04/2025;Vendedor_24;SP;São Paulo
4360;14360;4;233.13;09/03/2025;Vendedor_11;GO;Goiânia
4361;14361;6;115.83;27/01/2025;Vendedor_7;RS;Porto Alegre
4362;14362;2;253.65;03/03/2025;Vendedor_6;SP;São Paulo
4363;14363;4;239.57;30/07/2025;Vendedor_49;PR;Curitiba
4364;14364;5;272.68;08/05/2025;Vendedor_24;RJ;Rio de Janeiro
4365;14365;1;188.36;19/06/2025;Vendedor_50;MG;Uberlândia
4366;14366;4;134.18;13/04/2025;Vendedor_39;DF;Brasília
4367;14367;3;175.95;24/01/2025;Vendedor_10;GO;Goiânia
4368;14368;4;155.55;05/08/2025;Vendedor_46;PR;Maringá
4369;14369;2;217.74;28/04/2025;Vendedor_29;CE;Sobral
4370;14370;5;103.51;23/01/2025;Vendedor_41;RS;Caxias do Sul
4371;14371;1;198.18;27/04/2025;Vendedor_10;SP;Campinas
4372;14372;4;216.53;19/06/2025;Vendedor_5;SP;São Paulo
4373;14373;3;153.13;02/05/2025;Vendedor_46;RJ;Volta Redonda
4374;14374;6;88.74;27/05/2025;Vendedor_36;GO;Goiânia
4375;14375;4;157.45;22/03/2025;Vendedor_13;CE;Fortaleza
4376;14376;4;197.23;02/06/2025;Vendedor_25;RS;Porto Alegre
4377;14377;4;91.57;08/07/2025;Vendedor_11;RJ;Niterói
4378;14378;6;212.91;23/04/2025;Vendedor_4;MG;Belo Horizonte
4379;14379;3;242.9;13/02/2025;Vendedor_33;RJ;Rio de Janeiro
4380;14380;2;164.71;16/07/2025;Vendedor_16;RJ;Niterói
4381;14381;3;195.54;21/05/2025;Vendedor_50;SP;Santos
4382;14382;6;199.21;05/05/2025;Vendedor_39;SP;Santos
4383;14383;3;240.23;10/07/2025;Vendedor_41;PR;Londrina
4384;14384;4;279.58;15/03/2025;Vendedor_47;GO;Goiânia
4385;14385;5;273.88;23/02/2025;Vendedor_40;RJ;Rio de Janeiro
4386;14386;6;119.8;12/04/2025;Vendedor_44;GO;Aparecida de Goiânia
4387;14387;2;92.3;22/04/2025;Vendedor_33;PR;Curitiba
4388;14388;5;157.69;16/02/2025;Vendedor_16;DF;Brasília
4389;14389;4;279.28;24/07/2025;Vendedor_14;PR;Curitiba
4390;14390;3;261.55;22/03/2025;Vendedor_15;BA;Salvador
4391;14391;2;228.96;29/06/2025;Vendedor_43;DF;Brasília
4392;14392;4;92.11;15/04/2025;Vendedor_36;GO;Anápolis
4393;14393;5;118.54;12/04/2025;Vendedor_36;GO;Goiânia
4394;14394;1;284.56;27/02/2025;Vendedor_40;SP;São Paulo
4395;14395;3;87.34;02/07/2025;Vendedor_32;MG;Uberlândia
4396;14396;4;255.96;27/04/2025;Vendedor_22;MG;Juiz de Fora
4397;14397;1;181.85;28/07/2025;Vendedor_47;CE;Juazeiro do Norte
4398;14398;3;244.34;05/05/2025;Vendedor_2;CE;Juazeiro do Norte
4399;14399;6;92.57;15/03/2025;Vendedor_9;RS;Caxias do Sul
4400;14400;6;154.93;12/05/2025;Vendedor_44;GO;Goiânia
4401;14401;1;216.63;01/06/2025;Vendedor_28;GO;Aparecida de Goiânia
4402;14402;4;126.6;05/07/2025;Vendedor_46;RS;Porto Alegre
4403;14403;2;110.59;12/07/2025;Vendedor_43;DF;Brasília
4404;14404;3;85.44;02/01/2025;Vendedor_9;GO;Anápolis
4405;14405;4;290.89;13/08/2025;Vendedor_40;CE;Fortaleza
4406;14406;5;240.3;25/04/2025;Vendedor_34;RJ;Volta Redonda
4407;14407;4;137.59;11/03/2025;Vendedor_1;PE;Petrolina
4408;14408;5;202.94;13/08/2025;Vendedor_43;SP;Campinas
4409;14409;4;223.15;14/01/2025;Vendedor_27;MG;Uberlândia
4410;14410;2;174.95;11/04/2025;Vendedor_10;BA;Salvador
4411;14411;2;95.34;11/07/2025;Vendedor_45;PE;Recife
4412;14412;5;165.78;04/03/2025;Vendedor_17;PR;Londrina
4413;14413;2;105.77;07/08/2025;Vendedor_3;BA;Feira de Santana
4414;14414;2;112.05;29/06/2025;Vendedor_16;PR;Londrina
4415;14415;5;222.3;13/05/2025;Vendedor_18;PR;Maringá
4416;14416;3;154.23;06/03/2025;Vendedor_26;GO;Anápolis
4417;14417;4;150.12;20/06/2025;Vendedor_16;RS;Pelotas
4418;14418;2;273.42;22/04/2025;Vendedor_18;DF;Brasília
4419;14419;1;176.42;21/01/2025;Vendedor_48;DF;Brasília
4420;14420;3;263.25;12/01/2025;Vendedor_9;RS;Porto Alegre
4421;14421;2;278.79;13/07/2025;Vendedor_13;CE;Juazeiro do Norte
4422;14422;1;286.64;18/07/2025;Vendedor_44;MG;Uberlândia
4423;14423;4;253.28;22/04/2025;Vendedor_27;SP;Santos
4424;14424;2;175.11;07/04/2025;Vendedor_12;RJ;Niterói
4425;14425;6;114.8;15/08/2025;Vendedor_30;PE;Olinda
4426;14426;1;196.74;21/07/2025;Vendedor_32;DF;Brasília
4427;14427;6;166.46;23/03/2025;Vendedor_5;DF;Brasília
4428;14428;1;116.85;12/06/2025;Vendedor_34;RS;Pelotas
4429;14429;2;290.87;08/02/2025;Vendedor_12;CE;Fortaleza
4430;14430;4;272.63;06/07/2025;Vendedor_24;GO;Aparecida de Goiânia
4431;14431;2;254.27;10/07/2025;Vendedor_33;GO;Aparecida de Goiânia
4432;14432;2;125.64;22/04/2025;Vendedor_42;RS;Porto Alegre
4433;14433;6;282.77;16/06/2025;Vendedor_2;CE;Juazeiro do Norte
4434;14434;4;130.27;12/05/2025;Vendedor_49;PE;Recife
4435;14435;3;286.09;24/03/2025;Vendedor_36;CE;Juazeiro do Norte
4436;14436;5;255.29;30/07/2025;Vendedor_50;SP;Campinas
4437;14437;2;244.84;27/06/2025;Vendedor_6;PE;Olinda
4438;14438;3;299.63;15/04/2025;Vendedor_41;SP;São Paulo
4439;14439;1;191.05;10/07/2025;Vendedor_32;PE;Olinda
4440;14440;5;167.62;07/03/2025;Vendedor_34;RJ;Niterói
4441;14441;3;267.0;30/08/2025;Vendedor_26;GO;Anápolis
4442;14442;1;239.32;16/06/2025;Vendedor_33;PE;Petrolina
4443;14443;4;224.76;21/07/2025;Vendedor_2;GO;Goiânia
4444;14444;4;155.15;05/07/2025;Vendedor_14;BA;Vitória da Conquista
4445;14445;4;234.95;25/05/2025;Vendedor_37;BA;Feira de Santana
4446;14446;1;148.74;14/04/2025;Vendedor_15;CE;Sobral
4447;14447;1;196.87;09/02/2025;Vendedor_17;GO;Aparecida de Goiânia
4448;14448;4;158.29;22/03/2025;Vendedor_28;PR;Londrina
4449;14449;3;134.05;24/02/2025;Vendedor_22;CE;Juazeiro do Norte
4450;14450;1;113.39;27/04/2025;Vendedor_41;SP;Santos
4451;14451;2;109.89;18/03/2025;Vendedor_20;DF;Brasília
4452;14452;1;277.37;25/08/2025;Vendedor_28;BA;Vitória da Conquista
4453;14453;1;229.07;31/03/2025;Vendedor_19;RS;Caxias do Sul
4454;14454;4;107.58;11/08/2025;Vendedor_19;SP;Santos
4455;14455;4;278.27;30/01/2025;Vendedor_4;DF;Brasília
4456;14456;2;227.33;04/04/2025;Vendedor_46;MG;Uberlândia
4457;14457;4;224.76;20/08/2025;Vendedor_47;MG;Belo Horizonte
4458;14458;2;246.35;15/01/2025;Vendedor_43;GO;Goiânia
4459;14459;6;229.45;04/02/2025;Vendedor_7;PR;Maringá
4460;14460;2;185.23;30/01/2025;Vendedor_13;RJ;Rio de Janeiro
4461;14461;3;119.76;26/07/2025;Vendedor_12;DF;Brasília
4462;14462;2;136.83;28/03/2025;Vendedor_10;MG;Belo Horizonte
4463;14463;1;136.04;21/07/2025;Vendedor_49;RJ;Niterói
4464;14464;4;242.94;01/01/2025;Vendedor_16;PE;Olinda
4465;14465;1;126.43;12/02/2025;Vendedor_15;DF;Brasília
4466;14466;4;144.87;11/07/2025;Vendedor_39;DF;Brasília
4467;14467;3;217.91;07/01/2025;Vendedor_30;PR;Londrina
4468;14468;4;95.52;22/07/2025;Vendedor_41;PR;Maringá
4469;14469;2;230.74;23/05/2025;Vendedor_33;RS;Porto Alegre
4470;14470;4;208.88;03/02/2025;Vendedor_21;MG;Uberlândia
4471;14471;2;171.65;01/01/2025;Vendedor_13;MG;Juiz de Fora
4472;14472;3;89.99;11/03/2025;Vendedor_34;PE;Olinda
4473;14473;1;130.71;28/04/2025;Vendedor_2;DF;Brasília
4474;14474;6;141.92;30/07/2025;Vendedor_19;SP;Santos
4475;14475;6;84.71;12/05/2025;Vendedor_42;MG;Uberlândia
4476;14476;6;115.09;04/03/2025;Vendedor_27;DF;Brasília
4477;14477;6;82.03;11/01/2025;Vendedor_7;RS;Porto Alegre
4478;14478;4;90.37;03/06/2025;Vendedor_40;RJ;Rio de Janeiro
4479;14479;1;106.26;29/06/2025;Vendedor_1;RJ;Rio de Janeiro
4480;14480;5;154.39;28/04/2025;Vendedor_4;SP;São Paulo
4481;14481;3;155.65;02/02/2025;Vendedor_16;GO;Goiânia
4482;14482;5;259.92;26/05/2025;Vendedor_27;MG;Uberlândia
4483;14483;1;200.4;04/07/2025;Vendedor_7;BA;Vitória da Conquista
4484;14484;2;92.46;30/03/2025;Vendedor_49;SP;Campinas
4485;14485;3;89.88;15/08/2025;Vendedor_18;SP;Campinas
4486;14486;5;156.0;23/06/2025;Vendedor_1;MG;Belo Horizonte
4487;14487;2;225.8;19/03/2025;Vendedor_1;PE;Petrolina
4488;14488;3;201.7;26/04/2025;Vendedor_12;PR;Curitiba
4489;14489;4;118.81;04/04/2025;Vendedor_44;PE;Recife
4490;14490;5;192.15;17/08/2025;Vendedor_11;RS;Porto Alegre
4491;14491;5;262.44;06/03/2025;Vendedor_6;DF;Brasília
4492;14492;2;124.62;09/03/2025;Vendedor_23;SP;Campinas
4493;14493;3;216.69;12/05/2025;Vendedor_7;PE;Olinda
4494;14494;2;282.71;25/08/2025;Vendedor_43;RJ;Volta Redonda
4495;14495;4;205.38;13/05/2025;Vendedor_36;SP;Campinas
4496;14496;1;276.26;21/07/2025;Vendedor_48;RS;Porto Alegre
4497;14497;6;125.75;01/05/2025;Vendedor_46;RS;Pelotas
4498;14498;3;172.05;20/03/2025;Vendedor_50;SP;Santos
4499;14499;1;205.77;15/06/2025;Vendedor_11;GO;Aparecida de Goiânia
4500;14500;4;102.89;03/03/2025;Vendedor_49;RS;Porto Alegre
4501;14501;2;205.86;14/06/2025;Vendedor_44;CE;Fortaleza
4502;14502;5;188.37;02/03/2025;Vendedor_47;CE;Sobral
4503;14503;3;202.37;11/03/2025;Vendedor_1;SP;Santos
4504;14504;2;248.86;27/03/2025;Vendedor_42;GO;Anápolis
4505;14505;1;134.25;24/03/2025;Vendedor_22;RS;Porto Alegre
4506;14506;4;182.56;30/04/2025;Vendedor_31;SP;Campinas
4507;14507;2;187.19;20/07/2025;Vendedor_14;GO;Goiânia
4508;14508;6;241.69;23/01/2025;Vendedor_10;GO;Goiânia
4509;14509;3;214.07;31/03/2025;Vendedor_45;PE;Petrolina
4510;14510;5;273.64;28/03/2025;Vendedor_36;SP;São Paulo
4511;14511;1;93.44;24/05/2025;Vendedor_33;SP;Santos
4512;14512;6;136.87;02/04/2025;Vendedor_41;PR;Maringá
4513;14513;6;141.87;13/08/2025;Vendedor_2;PE;Olinda
4514;14514;1;263.79;08/01/2025;Vendedor_15;PE;Petrolina
4515;14515;3;99.79;17/08/2025;Vendedor_12;MG;Juiz de Fora
4516;14516;3;263.9;02/06/2025;Vendedor_8;RJ;Niterói
4517;14517;1;238.59;09/04/2025;Vendedor_41;GO;Goiânia
4518;14518;6;123.23;22/06/2025;Vendedor_38;BA;Salvador
4519;14519;6;227.36;01/03/2025;Vendedor_18;SP;São Paulo
4520;14520;1;122.56;08/04/2025;Vendedor_13;RS;Pelotas
4521;14521;6;141.69;03/05/2025;Vendedor_27;PR;Curitiba
4522;14522;2;227.73;08/03/2025;Vendedor_28;RJ;Niterói
