id_cliente;nome_cliente;estado;cidade;regiao;segmento;data_entrada;plano;valor;status;idade;genero;renda_estimada;vendedor;data_cancelamento
8155;Cliente_8155;GO;Aparecida de Goiânia;Sul;Residencial;27/05/2024;Fibra 300MB;89.9;Ativo;67;Masculino;8413;Vendedor_26;
8156;Cliente_8156;RS;Porto Alegre;Sudeste;Residencial;15/03/2023;Fibra 600MB;119.9;Ativo;20;Masculino;2217;Vendedor_15;
8157;Cliente_8157;RS;Porto Alegre;Centro-Oeste;Residencial;17/12/2024;Fibra 300MB;89.9;Ativo;46;Feminino;8963;Vendedor_32;
8158;Cliente_8158;SP;Campinas;Centro-Oeste;Residencial;05/01/2022;Fibra 1GB;159.9;Cancelado;70;Feminino;14197;Vendedor_17;05/05/2024
8159;Cliente_8159;SP;São Paulo;Norte;Residencial;12/05/2024;Fibra 300MB;89.9;Ativo;25;Feminino;8561;Vendedor_1;
8160;Cliente_8160;BA;Feira de Santana;Sudeste;Residencial;22/09/2022;Fibra 300MB;89.9;Ativo;73;Feminino;17571;Vendedor_15;
8161;Cliente_8161;PE;Olinda;Nordeste;Residencial;05/04/2022;Fibra 300MB;89.9;Ativo;22;Masculino;10406;Vendedor_26;
8162;Cliente_8162;PE;Recife;Norte;Empresarial;29/03/2024;Móvel Controle;49.9;Ativo;48;Feminino;2377;Vendedor_34;
8163;Cliente_8163;BA;Salvador;Sudeste;Residencial;28/11/2023;TV + Fibra;199.9;Ativo;44;Masculino;12075;Vendedor_4;
8164;Cliente_8164;PR;Londrina;Centro-Oeste;Residencial;11/01/2024;Móvel Controle;49.9;Ativo;50;Feminino;19397;Vendedor_27;
8165;Cliente_8165;RS;Caxias do Sul;Centro-Oeste;Empresarial;13/11/2022;TV + Fibra;199.9;Ativo;35;Masculino;1898;Vendedor_40;
8166;Cliente_8166;DF;Brasília;Sul;Residencial;13/02/2024;Fibra 1GB;159.9;Ativo;41;Feminino;2755;Vendedor_7;
8167;Cliente_8167;RS;Porto Alegre;Nordeste;Empresarial;29/04/2022;Móvel Pós;89.9;Ativo;43;Masculino;18186;Vendedor_36;
8168;Cliente_8168;GO;Anápolis;Norte;Governo;04/03/2024;Móvel Controle;49.9;Ativo;48;Feminino;14939;Vendedor_45;
8169;Cliente_8169;SP;Campinas;Sul;Empresarial;21/07/2022;Móvel Pós;89.9;Ativo;31;Masculino;3107;Vendedor_29;
8170;Cliente_8170;RS;Pelotas;Sul;Residencial;12/12/2024;Móvel Controle;49.9;Ativo;42;Outro;2394;Vendedor_48;
8171;Cliente_8171;SP;Santos;Nordeste;Residencial;13/11/2022;Fibra 600MB;119.9;Ativo;49;Feminino;5356;Vendedor_21;
8172;Cliente_8172;RS;Pelotas;Norte;Empresarial;23/03/2024;Fibra 600MB;119.9;Ativo;56;Feminino;16084;Vendedor_15;
8173;Cliente_8173;GO;Aparecida de Goiânia;Norte;Residencial;07/02/2022;Fibra 300MB;89.9;Ativo;58;Outro;11629;Vendedor_7;
8174;Cliente_8174;PR;Maringá;Centro-Oeste;Empresarial;17/02/2023;Móvel Pós;89.9;Ativo;74;Feminino;6387;Vendedor_47;
8175;Cliente_8175;DF;Brasília;Norte;Residencial;31/08/2022;Fibra 300MB;89.9;Ativo;31;Feminino;10284;Vendedor_42;
8176;Cliente_8176;MG;Uberlândia;Sul;Empresarial;23/12/2024;TV + Fibra;199.9;Ativo;65;Masculino;8298;Vendedor_28;
8177;Cliente_8177;BA;Feira de Santana;Centro-Oeste;Residencial;04/05/2024;Fibra 300MB;89.9;Ativo;65;Feminino;17422;Vendedor_9;
8178;Cliente_8178;BA;Vitória da Conquista;Norte;Residencial;20/07/2022;Móvel Controle;49.9;Ativo;44;Masculino;19827;Vendedor_30;
8179;Cliente_8179;DF;Brasília;Nordeste;Residencial;03/11/2022;Móvel Controle;49.9;Ativo;39;Feminino;16694;Vendedor_32;
8180;Cliente_8180;RS;Porto Alegre;Sul;Residencial;24/06/2022;Fibra 300MB;89.9;Cancelado;55;Feminino;17162;Vendedor_44;23/06/2024
8181;Cliente_8181;MG;Juiz de Fora;Sudeste;Residencial;29/08/2024;TV + Fibra;199.9;Ativo;24;Masculino;9881;Vendedor_13;
8182;Cliente_8182;GO;Goiânia;Nordeste;Residencial;12/10/2024;Móvel Controle;49.9;Cancelado;50;Feminino;3276;Vendedor_46;
8183;Cliente_8183;PE;Olinda;Nordeste;Residencial;20/09/2024;TV + Fibra;199.9;Cancelado;60;Feminino;12495;Vendedor_33;
8184;Cliente_8184;RS;Porto Alegre;Norte;Residencial;20/08/2023;Fibra 600MB;119.9;Ativo;58;Feminino;18330;Vendedor_2;
8185;Cliente_8185;PR;Londrina;Centro-Oeste;Residencial;03/11/2023;Fibra 600MB;119.9;Ativo;50;Masculino;5694;Vendedor_20;
8186;Cliente_8186;SP;São Paulo;Centro-Oeste;Residencial;25/11/2023;Móvel Pós;89.9;Ativo;41;Masculino;5467;Vendedor_45;
8187;Cliente_8187;RJ;Niterói;Sul;Residencial;02/07/2023;Fibra 600MB;119.9;Ativo;43;Feminino;12965;Vendedor_22;
8188;Cliente_8188;RS;Caxias do Sul;Norte;Residencial;03/07/2023;TV + Fibra;199.9;Ativo;67;Feminino;1938;Vendedor_35;
8189;Cliente_8189;RJ;Volta Redonda;Centro-Oeste;Residencial;30/09/2022;Fibra 300MB;89.9;Ativo;59;Masculino;5299;Vendedor_26;
8190;Cliente_8190;RS;Caxias do Sul;Sudeste;Residencial;02/09/2024;Fibra 1GB;159.9;Cancelado;48;Feminino;4930;Vendedor_3;
8191;Cliente_8191;DF;Brasília;Norte;Empresarial;23/02/2024;Móvel Controle;49.9;Cancelado;44;Masculino;14848;Vendedor_41;23/11/2024
8192;Cliente_8192;RJ;Volta Redonda;Norte;Residencial;28/07/2024;Fibra 300MB;89.9;Ativo;30;Masculino;7059;Vendedor_21;
8193;Cliente_8193;RS;Pelotas;Centro-Oeste;Residencial;28/03/2023;Móvel Controle;49.9;Ativo;48;Feminino;6549;Vendedor_29;
8194;Cliente_8194;BA;Vitória da Conquista;Nordeste;Residencial;15/07/2023;Móvel Pós;89.9;Ativo;49;Masculino;11280;Vendedor_1;
8195;Cliente_8195;RJ;Rio de Janeiro;Norte;Residencial;04/04/2022;Fibra 300MB;89.9;Ativo;40;Feminino;4455;Vendedor_21;
8196;Cliente_8196;RS;Porto Alegre;Nordeste;Residencial;01/06/2023;Fibra 300MB;89.9;Ativo;54;Feminino;12592;Vendedor_47;
8197;Cliente_8197;PE;Olinda;Sul;Residencial;11/08/2024;Fibra 300MB;89.9;Ativo;57;Feminino;16063;Vendedor_5;
8198;Cliente_8198;SP;Santos;Sul;Residencial;23/06/2022;Móvel Pós;89.9;Ativo;62;Masculino;12870;Vendedor_43;
8199;Cliente_8199;PE;Petrolina;Centro-Oeste;Residencial;26/11/2023;Fibra 300MB;89.9;Ativo;33;Feminino;13457;Vendedor_3;
8200;Cliente_8200;MG;Uberlândia;Sul;Residencial;26/06/2024;Móvel Controle;49.9;Ativo;56;Masculino;13323;Vendedor_26;
8201;Cliente_8201;RS;Pelotas;Centro-Oeste;Residencial;25/02/2022;Fibra 1GB;159.9;Ativo;25;Masculino;5190;Vendedor_44;
8202;Cliente_8202;CE;Juazeiro do Norte;Centro-Oeste;Residencial;26/11/2023;Fibra 300MB;89.9;Ativo;35;Masculino;2195;Vendedor_28;
8203;Cliente_8203;PR;Maringá;Nordeste;Governo;26/09/2023;Móvel Pós;89.9;Ativo;44;Feminino;4036;Vendedor_36;
8204;Cliente_8204;PE;Recife;Nordeste;Empresarial;01/09/2022;Móvel Pós;89.9;Ativo;26;Masculino;8829;Vendedor_35;
8205;Cliente_8205;RJ;Niterói;Sul;Residencial;12/06/2024;Fibra 300MB;89.9;Cancelado;45;Masculino;2271;Vendedor_45;
8206;Cliente_8206;DF;Brasília;Nordeste;Residencial;23/07/2022;Móvel Pós;89.9;Ativo;39;Masculino;4027;Vendedor_21;
8207;Cliente_8207;PR;Londrina;Norte;Residencial;16/01/2022;Fibra 600MB;119.9;Ativo;28;Masculino;13508;Vendedor_23;
8208;Cliente_8208;CE;Fortaleza;Sudeste;Residencial;06/05/2022;TV + Fibra;199.9;Ativo;71;Feminino;8804;Vendedor_2;
8209;Cliente_8209;GO;Anápolis;Norte;Residencial;22/08/2023;Móvel Pós;89.9;Cancelado;39;Feminino;1925;Vendedor_47;15/07/2024
8210;Cliente_8210;RS;Porto Alegre;Norte;Residencial;11/04/2023;Fibra 1GB;159.9;Cancelado;66;Feminino;1622;Vendedor_5;
8211;Cliente_8211;DF;Brasília;Centro-Oeste;Residencial;29/02/2024;Fibra 600MB;119.9;Ativo;31;Feminino;5649;Vendedor_3;
8212;Cliente_8212;RS;Pelotas;Sudeste;Residencial;20/03/2022;Móvel Controle;49.9;Cancelado;40;Masculino;17190;Vendedor_9;21/05/2024
8213;Cliente_8213;MG;Belo Horizonte;Centro-Oeste;Residencial;28/02/2024;Fibra 600MB;119.9;Ativo;19;Feminino;15700;Vendedor_41;
8214;Cliente_8214;CE;Fortaleza;Nordeste;Residencial;21/09/2022;Fibra 1GB;159.9;Ativo;32;Feminino;2932;Vendedor_22;
8215;Cliente_8215;RS;Caxias do Sul;Nordeste;Residencial;01/11/2022;TV + Fibra;199.9;Ativo;67;Feminino;7741;Vendedor_20;
8216;Cliente_8216;RJ;Volta Redonda;Sudeste;Residencial;10/01/2024;Fibra 600MB;119.9;Ativo;22;Masculino;2614;Vendedor_41;
8217;Cliente_8217;MG;Belo Horizonte;Sul;Residencial;05/05/2022;Fibra 300MB;89.9;Cancelado;46;Masculino;15333;Vendedor_36;
8218;Cliente_8218;BA;Vitória da Conquista;Nordeste;Governo;10/09/2023;Móvel Pós;89.9;Ativo;71;Masculino;14029;Vendedor_4;
8219;Cliente_8219;GO;Goiânia;Norte;Governo;12/01/2024;Fibra 300MB;89.9;Cancelado;50;Feminino;6560;Vendedor_34;15/12/2024
8220;Cliente_8220;CE;Juazeiro do Norte;Sudeste;Residencial;22/03/2022;Fibra 300MB;89.9;Ativo;65;Masculino;18279;Vendedor_32;
8221;Cliente_8221;SP;São Paulo;Sudeste;Empresarial;21/05/2024;Fibra 300MB;89.9;Ativo;61;Feminino;3811;Vendedor_15;
8222;Cliente_8222;DF;Brasília;Nordeste;Residencial;24/06/2022;Fibra 600MB;119.9;Ativo;47;Masculino;17569;Vendedor_15;
8223;Cliente_8223;PE;Recife;Nordeste;Residencial;07/11/2023;Móvel Controle;49.9;Ativo;63;Masculino;5939;Vendedor_17;
8224;Cliente_8224;RS;Pelotas;Centro-Oeste;Residencial;14/12/2022;TV + Fibra;199.9;Cancelado;34;Masculino;4360;Vendedor_42;19/07/2024
8225;Cliente_8225;DF;Brasília;Centro-Oeste;Residencial;27/05/2024;Móvel Pós;89.9;Ativo;18;Feminino;18058;Vendedor_30;
8226;Cliente_8226;DF;Brasília;Norte;Residencial;22/04/2024;Fibra 600MB;119.9;Ativo;31;Feminino;3762;Vendedor_36;
8227;Cliente_8227;SP;São Paulo;Sudeste;Residencial;28/07/2023;TV + Fibra;199.9;Ativo;64;Feminino;17923;Vendedor_13;
8228;Cliente_8228;SP;Campinas;Sul;Residencial;25/12/2023;Fibra 300MB;89.9;Ativo;72;Masculino;14882;Vendedor_6;
8229;Cliente_8229;MG;Uberlândia;Sul;Residencial;31/08/2023;Fibra 1GB;159.9;Cancelado;61;Masculino;4790;Vendedor_31;
8230;Cliente_8230;CE;Fortaleza;Sudeste;Governo;23/07/2023;Fibra 1GB;159.9;Ativo;34;Feminino;3912;Vendedor_20;
8231;Cliente_8231;RJ;Rio de Janeiro;Norte;Residencial;22/08/2022;Fibra 300MB;89.9;Ativo;26;Feminino;5308;Vendedor_16;
8232;Cliente_8232;GO;Aparecida de Goiânia;Centro-Oeste;Empresarial;24/12/2022;Móvel Controle;49.9;Ativo;52;Masculino;8852;Vendedor_20;
8233;Cliente_8233;SP;Santos;Centro-Oeste;Residencial;24/12/2024;TV + Fibra;199.9;Ativo;48;Feminino;11883;Vendedor_2;
8234;Cliente_8234;SP;Campinas;Centro-Oeste;Empresarial;20/10/2022;Móvel Pós;89.9;Ativo;29;Masculino;6289;Vendedor_16;
8235;Cliente_8235;PE;Petrolina;Sul;Empresarial;17/09/2024;TV + Fibra;199.9;Ativo;62;Feminino;2906;Vendedor_35;
8236;Cliente_8236;BA;Salvador;Sul;Residencial;13/06/2023;Fibra 600MB;119.9;Ativo;19;Masculino;12708;Vendedor_19;
8237;Cliente_8237;SP;Campinas;Norte;Residencial;15/05/2022;Móvel Controle;49.9;Ativo;71;Feminino;6297;Vendedor_39;
8238;Cliente_8238;BA;Vitória da Conquista;Sul;Residencial;30/03/2024;Fibra 1GB;159.9;Ativo;32;Masculino;15074;Vendedor_36;
8239;Cliente_8239;MG;Uberlândia;Nordeste;Governo;10/05/2022;Fibra 300MB;89.9;Ativo;51;Outro;15374;Vendedor_32;
8240;Cliente_8240;RJ;Rio de Janeiro;Sul;Residencial;23/07/2023;Fibra 600MB;119.9;Ativo;54;Feminino;13666;Vendedor_47;
8241;Cliente_8241;DF;Brasília;Centro-Oeste;Residencial;06/06/2023;Móvel Controle;49.9;Ativo;70;Outro;15280;Vendedor_35;
8242;Cliente_8242;SP;Santos;Norte;Residencial;05/04/2023;TV + Fibra;199.9;Ativo;58;Masculino;2647;Vendedor_4;
8243;Cliente_8243;RS;Porto Alegre;Sudeste;Empresarial;16/08/2023;Móvel Controle;49.9;Cancelado;47;Feminino;6743;Vendedor_33;15/01/2024
8244;Cliente_8244;BA;Salvador;Sudeste;Residencial;30/07/2024;Móvel Controle;49.9;Ativo;31;Feminino;2216;Vendedor_6;
8245;Cliente_8245;PE;Olinda;Norte;Residencial;19/06/2024;TV + Fibra;199.9;Ativo;62;Feminino;11043;Vendedor_32;
8246;Cliente_8246;GO;Anápolis;Nordeste;Residencial;06/09/2023;Fibra 600MB;119.9;Ativo;21;Feminino;14283;Vendedor_3;
8247;Cliente_8247;PE;Olinda;Sudeste;Residencial;23/06/2023;Móvel Pós;89.9;Ativo;25;Feminino;6726;Vendedor_21;
8248;Cliente_8248;SP;Santos;Centro-Oeste;Residencial;18/09/2022;TV + Fibra;199.9;Ativo;40;Feminino;10904;Vendedor_40;
8249;Cliente_8249;CE;Sobral;Sudeste;Residencial;01/09/2023;Fibra 600MB;119.9;Ativo;24;Outro;5450;Vendedor_26;
8250;Cliente_8250;DF;Brasília;Sudeste;Residencial;16/08/2022;TV + Fibra;199.9;Ativo;34;Masculino;12885;Vendedor_47;
8251;Cliente_8251;RJ;Niterói;Centro-Oeste;Residencial;31/01/2024;Fibra 300MB;89.9;Ativo;39;Masculino;17906;Vendedor_7;
8252;Cliente_8252;RS;Pelotas;Sul;Residencial;15/09/2022;Fibra 600MB;119.9;Ativo;55;Feminino;15826;Vendedor_39;
8253;Cliente_8253;CE;Sobral;Nordeste;Residencial;05/04/2024;Móvel Controle;49.9;Ativo;43;Masculino;18625;Vendedor_46;
8254;Cliente_8254;PE;Olinda;Centro-Oeste;Residencial;09/11/2024;Móvel Pós;89.9;Ativo;25;Feminino;13197;Vendedor_32;
8255;Cliente_8255;BA;Salvador;Centro-Oeste;Empresarial;28/02/2023;Móvel Pós;89.9;Ativo;39;Masculino;8307;Vendedor_37;
8256;Cliente_8256;BA;Vitória da Conquista;Norte;Residencial;17/02/2023;Fibra 300MB;89.9;Ativo;57;Masculino;12913;Vendedor_15;
8257;Cliente_8257;CE;Sobral;Nordeste;Residencial;11/12/2022;Fibra 300MB;89.9;Ativo;62;Feminino;6478;Vendedor_4;
8258;Cliente_8258;BA;Salvador;Sul;Residencial;12/10/2023;Fibra 1GB;159.9;Ativo;39;Masculino;3583;Vendedor_17;
8259;Cliente_8259;PE;Recife;Centro-Oeste;Residencial;12/04/2023;Fibra 1GB;159.9;Ativo;57;Masculino;10437;Vendedor_38;
8260;Cliente_8260;CE;Fortaleza;Sul;Residencial;08/07/2022;Fibra 1GB;159.9;Ativo;22;Masculino;8066;Vendedor_45;
8261;Cliente_8261;PE;Olinda;Centro-Oeste;Residencial;10/08/2024;Fibra 600MB;119.9;Ativo;26;Masculino;9957;Vendedor_18;
8262;Cliente_8262;RS;Porto Alegre;Centro-Oeste;Residencial;27/09/2022;Móvel Pós;89.9;Cancelado;37;Feminino;11796;Vendedor_17;12/06/2024
8263;Cliente_8263;DF;Brasília;Norte;Empresarial;27/10/2023;Fibra 300MB;89.9;Cancelado;39;Feminino;11818;Vendedor_42;
8264;Cliente_8264;GO;Anápolis;Sudeste;Residencial;21/01/2022;Fibra 1GB;159.9;Ativo;51;Feminino;8407;Vendedor_14;
8265;Cliente_8265;RS;Porto Alegre;Nordeste;Residencial;15/12/2023;Fibra 300MB;89.9;Cancelado;52;Feminino;8025;Vendedor_1;
8266;Cliente_8266;RS;Porto Alegre;Norte;Empresarial;05/03/2023;Fibra 1GB;159.9;Ativo;53;Outro;2320;Vendedor_33;
8267;Cliente_8267;BA;Feira de Santana;Sul;Residencial;30/07/2023;Fibra 600MB;119.9;Cancelado;36;Feminino;11304;Vendedor_17;18/12/2023
8268;Cliente_8268;SP;Campinas;Centro-Oeste;Residencial;19/08/2023;TV + Fibra;199.9;Cancelado;45;Masculino;12333;Vendedor_32;05/10/2024
8269;Cliente_8269;PR;Curitiba;Centro-Oeste;Empresarial;08/08/2023;Fibra 600MB;119.9;Ativo;24;Masculino;2818;Vendedor_40;
8270;Cliente_8270;BA;Salvador;Nordeste;Residencial;14/10/2024;Móvel Controle;49.9;Ativo;58;Feminino;15719;Vendedor_49;
8271;Cliente_8271;SP;São Paulo;Norte;Residencial;17/09/2024;Fibra 300MB;89.9;Ativo;55;Masculino;10084;Vendedor_42;
8272;Cliente_8272;PE;Petrolina;Norte;Residencial;21/10/2023;TV + Fibra;199.9;Ativo;20;Masculino;14431;Vendedor_31;
8273;Cliente_8273;PR;Curitiba;Sul;Residencial;06/12/2024;TV + Fibra;199.9;Ativo;49;Masculino;7862;Vendedor_38;
8274;Cliente_8274;BA;Feira de Santana;Norte;Residencial;11/08/2022;Móvel Controle;49.9;Cancelado;63;Masculino;19511;Vendedor_39;18/11/2024
8275;Cliente_8275;PR;Maringá;Norte;Empresarial;17/08/2024;TV + Fibra;199.9;Cancelado;62;Feminino;11736;Vendedor_27;
8276;Cliente_8276;PR;Londrina;Sudeste;Residencial;07/06/2022;Fibra 600MB;119.9;Cancelado;48;Feminino;7897;Vendedor_48;17/05/2024
8277;Cliente_8277;MG;Juiz de Fora;Nordeste;Residencial;06/12/2024;TV + Fibra;199.9;Ativo;62;Masculino;13431;Vendedor_17;
8278;Cliente_8278;DF;Brasília;Norte;Residencial;11/03/2024;Fibra 600MB;119.9;Ativo;42;Masculino;19823;Vendedor_30;
8279;Cliente_8279;MG;Juiz de Fora;Sul;Governo;23/12/2023;TV + Fibra;199.9;Ativo;50;Feminino;9209;Vendedor_39;
8280;Cliente_8280;SP;Campinas;Centro-Oeste;Residencial;15/11/2022;TV + Fibra;199.9;Ativo;64;Masculino;7070;Vendedor_6;
8281;Cliente_8281;RJ;Volta Redonda;Norte;Residencial;25/10/2022;Fibra 300MB;89.9;Ativo;22;Feminino;8302;Vendedor_11;
8282;Cliente_8282;CE;Juazeiro do Norte;Norte;Residencial;21/03/2023;Móvel Controle;49.9;Ativo;46;Feminino;10992;Vendedor_6;
8283;Cliente_8283;GO;Goiânia;Centro-Oeste;Residencial;15/04/2022;TV + Fibra;199.9;Ativo;48;Masculino;11055;Vendedor_30;
8284;Cliente_8284;RJ;Volta Redonda;Sudeste;Residencial;01/06/2024;TV + Fibra;199.9;Ativo;43;Feminino;14555;Vendedor_18;
8285;Cliente_8285;CE;Juazeiro do Norte;Nordeste;Empresarial;27/12/2024;Móvel Controle;49.9;Ativo;38;Masculino;13564;Vendedor_41;
8286;Cliente_8286;SP;Santos;Sudeste;Residencial;22/06/2023;Móvel Controle;49.9;Ativo;51;Masculino;7693;Vendedor_4;
8287;Cliente_8287;SP;Campinas;Sul;Residencial;04/11/2023;Fibra 300MB;89.9;Ativo;54;Masculino;16442;Vendedor_32;
8288;Cliente_8288;PE;Recife;Norte;Residencial;11/03/2024;Fibra 300MB;89.9;Ativo;66;Feminino;13819;Vendedor_9;
8289;Cliente_8289;GO;Goiânia;Sudeste;Residencial;27/03/2024;Fibra 300MB;89.9;Ativo;18;Masculino;10756;Vendedor_3;
8290;Cliente_8290;DF;Brasília;Nordeste;Residencial;30/11/2024;Móvel Pós;89.9;Ativo;21;Masculino;9586;Vendedor_27;
8291;Cliente_8291;PR;Maringá;Sul;Empresarial;25/08/2024;TV + Fibra;199.9;Cancelado;64;Masculino;9579;Vendedor_3;
8292;Cliente_8292;MG;Juiz de Fora;Sudeste;Governo;12/05/2024;Fibra 600MB;119.9;Ativo;64;Masculino;6074;Vendedor_46;
8293;Cliente_8293;MG;Uberlândia;Norte;Residencial;30/08/2022;Móvel Pós;89.9;Ativo;39;Masculino;16778;Vendedor_27;
8294;Cliente_8294;SP;Campinas;Nordeste;Governo;31/07/2024;Móvel Pós;89.9;Ativo;33;Masculino;7045;Vendedor_36;
8295;Cliente_8295;MG;Juiz de Fora;Norte;Residencial;20/01/2022;Fibra 600MB;119.9;Ativo;62;Feminino;6560;Vendedor_13;
8296;Cliente_8296;SP;Campinas;Norte;Residencial;12/06/2024;TV + Fibra;199.9;Ativo;63;Masculino;18319;Vendedor_48;
8297;Cliente_8297;PR;Londrina;Sul;Empresarial;20/04/2024;Fibra 1GB;159.9;Ativo;49;Feminino;17974;Vendedor_8;
8298;Cliente_8298;SP;Campinas;Nordeste;Residencial;14/01/2024;Fibra 1GB;159.9;Ativo;51;Masculino;18872;Vendedor_14;
8299;Cliente_8299;PE;Petrolina;Centro-Oeste;Empresarial;05/11/2024;Fibra 1GB;159.9;Ativo;38;Feminino;3371;Vendedor_26;
8300;Cliente_8300;DF;Brasília;Norte;Residencial;28/10/2022;Fibra 300MB;89.9;Cancelado;44;Masculino;13971;Vendedor_37;23/04/2024
8301;Cliente_8301;RS;Porto Alegre;Nordeste;Empresarial;14/06/2022;Fibra 300MB;89.9;Ativo;59;Masculino;16821;Vendedor_29;
8302;Cliente_8302;BA;Salvador;Norte;Empresarial;20/02/2024;Móvel Controle;49.9;Ativo;54;Feminino;5603;Vendedor_3;
8303;Cliente_8303;DF;Brasília;Sudeste;Residencial;19/12/2022;Móvel Controle;49.9;Ativo;20;Masculino;15014;Vendedor_24;
8304;Cliente_8304;DF;Brasília;Sudeste;Empresarial;17/10/2024;Móvel Pós;89.9;Ativo;69;Masculino;13022;Vendedor_15;
8305;Cliente_8305;RJ;Niterói;Nordeste;Governo;20/05/2024;Móvel Controle;49.9;Ativo;60;Feminino;19741;Vendedor_37;
8306;Cliente_8306;GO;Aparecida de Goiânia;Sul;Residencial;29/01/2024;Fibra 300MB;89.9;Ativo;62;Feminino;7983;Vendedor_14;
8307;Cliente_8307;GO;Anápolis;Centro-Oeste;Residencial;27/05/2024;Móvel Pós;89.9;Cancelado;51;Feminino;19898;Vendedor_40;
8308;Cliente_8308;CE;Fortaleza;Sudeste;Empresarial;23/01/2024;Móvel Controle;49.9;Ativo;24;Feminino;6187;Vendedor_31;
8309;Cliente_8309;BA;Feira de Santana;Sul;Empresarial;15/05/2024;Móvel Controle;49.9;Ativo;46;Feminino;2315;Vendedor_11;
8310;Cliente_8310;PR;Curitiba;Centro-Oeste;Residencial;29/10/2024;Fibra 1GB;159.9;Ativo;20;Masculino;3486;Vendedor_26;
8311;Cliente_8311;RS;Pelotas;Sudeste;Residencial;16/08/2022;Fibra 300MB;89.9;Ativo;62;Feminino;13786;Vendedor_1;
8312;Cliente_8312;RS;Caxias do Sul;Centro-Oeste;Governo;21/11/2024;Móvel Pós;89.9;Ativo;55;Feminino;14082;Vendedor_25;
8313;Cliente_8313;GO;Aparecida de Goiânia;Norte;Residencial;07/03/2023;Fibra 600MB;119.9;Ativo;58;Feminino;14625;Vendedor_21;
8314;Cliente_8314;DF;Brasília;Nordeste;Empresarial;28/02/2024;TV + Fibra;199.9;Ativo;72;Feminino;13597;Vendedor_34;
8315;Cliente_8315;PE;Olinda;Sudeste;Residencial;19/06/2022;Móvel Controle;49.9;Ativo;69;Masculino;13146;Vendedor_3;
8316;Cliente_8316;CE;Juazeiro do Norte;Sudeste;Residencial;11/03/2022;Fibra 300MB;89.9;Cancelado;19;Masculino;7292;Vendedor_49;24/06/2024
8317;Cliente_8317;SP;Campinas;Norte;Residencial;02/01/2022;Móvel Pós;89.9;Ativo;29;Feminino;19446;Vendedor_7;
8318;Cliente_8318;CE;Juazeiro do Norte;Sudeste;Empresarial;15/12/2024;TV + Fibra;199.9;Ativo;32;Feminino;19022;Vendedor_11;
8319;Cliente_8319;RJ;Niterói;Sudeste;Residencial;01/11/2023;Fibra 300MB;89.9;Ativo;72;Feminino;8762;Vendedor_31;
8320;Cliente_8320;CE;Sobral;Sudeste;Residencial;28/09/2022;Fibra 300MB;89.9;Ativo;73;Masculino;14754;Vendedor_26;
8321;Cliente_8321;DF;Brasília;Sudeste;Residencial;28/06/2023;Móvel Pós;89.9;Ativo;33;Feminino;18933;Vendedor_23;
8322;Cliente_8322;PR;Maringá;Sudeste;Residencial;27/09/2022;Fibra 1GB;159.9;Ativo;20;Masculino;18136;Vendedor_16;
8323;Cliente_8323;DF;Brasília;Sul;Residencial;09/07/2022;TV + Fibra;199.9;Ativo;44;Feminino;3997;Vendedor_50;
8324;Cliente_8324;GO;Goiânia;Sudeste;Residencial;23/12/2023;Fibra 1GB;159.9;Ativo;63;Feminino;11627;Vendedor_19;
8325;Cliente_8325;PR;Londrina;Norte;Residencial;22/01/2022;Móvel Controle;49.9;Ativo;40;Feminino;15060;Vendedor_20;
8326;Cliente_8326;MG;Belo Horizonte;Sudeste;Residencial;14/01/2022;Fibra 1GB;159.9;Ativo;50;Feminino;3890;Vendedor_10;
8327;Cliente_8327;PR;Maringá;Centro-Oeste;Residencial;22/07/2023;Móvel Controle;49.9;Ativo;65;Feminino;19177;Vendedor_44;
8328;Cliente_8328;CE;Fortaleza;Centro-Oeste;Residencial;29/07/2023;Móvel Controle;49.9;Ativo;44;Masculino;8451;Vendedor_46;
8329;Cliente_8329;CE;Sobral;Norte;Residencial;15/08/2023;Móvel Pós;89.9;Cancelado;41;Feminino;10980;Vendedor_22;
8330;Cliente_8330;CE;Juazeiro do Norte;Sul;Empresarial;06/07/2023;Fibra 300MB;89.9;Ativo;72;Masculino;13133;Vendedor_23;
8331;Cliente_8331;MG;Belo Horizonte;Norte;Residencial;16/03/2024;Fibra 600MB;119.9;Ativo;55;Masculino;12117;Vendedor_8;
8332;Cliente_8332;GO;Goiânia;Sul;Residencial;02/07/2024;Fibra 600MB;119.9;Cancelado;44;Feminino;12764;Vendedor_39;
8333;Cliente_8333;SP;São Paulo;Nordeste;Residencial;06/10/2022;Fibra 1GB;159.9;Ativo;64;Feminino;6576;Vendedor_13;
8334;Cliente_8334;BA;Salvador;Centro-Oeste;Residencial;07/02/2024;Móvel Pós;89.9;Ativo;48;Masculino;15459;Vendedor_13;
8335;Cliente_8335;GO;Anápolis;Centro-Oeste;Residencial;17/02/2022;Fibra 600MB;119.9;Ativo;32;Masculino;14830;Vendedor_7;
8336;Cliente_8336;CE;Sobral;Centro-Oeste;Residencial;14/01/2024;Fibra 300MB;89.9;Ativo;52;Feminino;9683;Vendedor_29;
8337;Cliente_8337;GO;Aparecida de Goiânia;Sul;Residencial;17/11/2023;Móvel Controle;49.9;Ativo;53;Masculino;5386;Vendedor_45;
