id_cliente;nome_cliente;estado;cidade;segmento;plano;status;idade;genero;renda_estimada;vendedor
13808;ClienteNovo_3808;PR;Maringá;Governo;Fibra 600MB;Ativo;56;Feminino;5936;Vendedor_7
13809;ClienteNovo_3809;BA;Vitória da Conquista;Residencial;Fibra 1GB;Ativo;46;Feminino;3534;Vendedor_20
13810;ClienteNovo_3810;BA;Feira de Santana;Residencial;Fibra 1GB;Ativo;31;Feminino;5576;Vendedor_40
13811;ClienteNovo_3811;GO;Anápolis;Residencial;Fibra 1GB;Ativo;46;Masculino;18279;Vendedor_1
13812;ClienteNovo_3812;SP;Campinas;Empresarial;Móvel Controle;Ativo;62;Feminino;6569;Vendedor_2
13813;ClienteNovo_3813;CE;Fortaleza;Empresarial;Fibra 1GB;Ativo;56;Feminino;7563;Vendedor_50
13814;ClienteNovo_3814;BA;Feira de Santana;Residencial;Móvel Controle;Ativo;55;Feminino;16975;Vendedor_7
13815;ClienteNovo_3815;DF;Brasília;Residencial;Fibra 300MB;Ativo;72;Feminino;6954;Vendedor_17
13816;ClienteNovo_3816;RJ;Volta Redonda;Residencial;TV + Fibra;Ativo;32;Masculino;18800;Vendedor_32
13817;ClienteNovo_3817;PR;Curitiba;Residencial;Móvel Controle;Ativo;59;Feminino;10684;Vendedor_12
13818;ClienteNovo_3818;RS;Pelotas;Residencial;Móvel Pós;Ativo;19;Feminino;8943;Vendedor_42
13819;ClienteNovo_3819;PR;Curitiba;Residencial;Móvel Pós;Ativo;21;Feminino;16213;Vendedor_40
13820;ClienteNovo_3820;RJ;Niterói;Residencial;Fibra 300MB;Ativo;37;Feminino;8994;Vendedor_41
13821;ClienteNovo_3821;GO;Aparecida de Goiânia;Empresarial;Móvel Pós;Ativo;55;Feminino;14079;Vendedor_19
13822;ClienteNovo_3822;DF;Brasília;Residencial;Fibra 600MB;Ativo;68;Masculino;2813;Vendedor_45
13823;ClienteNovo_3823;BA;Vitória da Conquista;Residencial;Fibra 1GB;Ativo;35;Feminino;10419;Vendedor_37
13824;ClienteNovo_3824;SP;São Paulo;Empresarial;Móvel Controle;Ativo;59;Feminino;16865;Vendedor_10
13825;ClienteNovo_3825;CE;Fortaleza;Residencial;Fibra 600MB;Ativo;23;Feminino;19891;Vendedor_31
13826;ClienteNovo_3826;BA;Feira de Santana;Empresarial;Fibra 1GB;Ativo;72;Feminino;4391;Vendedor_7
13827;ClienteNovo_3827;RJ;Volta Redonda;Residencial;Móvel Pós;Ativo;63;Feminino;8953;Vendedor_50
13828;ClienteNovo_3828;SP;São Paulo;Empresarial;Fibra 300MB;Ativo;64;Feminino;7662;Vendedor_6
13829;ClienteNovo_3829;CE;Fortaleza;Residencial;Móvel Controle;Ativo;39;Masculino;18033;Vendedor_49
13830;ClienteNovo_3830;PR;Londrina;Residencial;Fibra 1GB;Ativo;29;Feminino;6008;Vendedor_39
13831;ClienteNovo_3831;MG;Juiz de Fora;Residencial;Fibra 600MB;Ativo;23;Feminino;6766;Vendedor_8
13832;ClienteNovo_3832;GO;Anápolis;Residencial;Móvel Pós;Ativo;31;Masculino;6833;Vendedor_45
13833;ClienteNovo_3833;PR;Londrina;Empresarial;Fibra 1GB;Ativo;35;Masculino;9555;Vendedor_42
13834;ClienteNovo_3834;DF;Brasília;Residencial;Fibra 300MB;Ativo;40;Masculino;3723;Vendedor_15
13835;ClienteNovo_3835;RJ;Volta Redonda;Governo;Fibra 600MB;Ativo;37;Masculino;15376;Vendedor_43
13836;ClienteNovo_3836;BA;Vitória da Conquista;Residencial;Móvel Controle;Ativo;36;Masculino;2815;Vendedor_3
13837;ClienteNovo_3837;CE;Juazeiro do Norte;Residencial;Fibra 300MB;Ativo;22;Feminino;3935;Vendedor_27
13838;ClienteNovo_3838;RS;Pelotas;Residencial;TV + Fibra;Ativo;49;Masculino;17514;Vendedor_33
13839;ClienteNovo_3839;BA;Salvador;Residencial;Fibra 300MB;Ativo;43;Feminino;12442;Vendedor_41
13840;ClienteNovo_3840;BA;Vitória da Conquista;Residencial;Móvel Controle;Ativo;66;Masculino;17241;Vendedor_29
13841;ClienteNovo_3841;RS;Pelotas;Residencial;Móvel Pós;Ativo;59;Feminino;19632;Vendedor_23
13842;ClienteNovo_3842;RS;Porto Alegre;Residencial;Fibra 300MB;Ativo;69;Feminino;7769;Vendedor_40
13843;ClienteNovo_3843;RS;Porto Alegre;Residencial;Fibra 1GB;Ativo;57;Feminino;5675;Vendedor_48
13844;ClienteNovo_3844;PE;Recife;Residencial;Fibra 300MB;Ativo;48;Feminino;9943;Vendedor_36
13845;ClienteNovo_3845;BA;Feira de Santana;Empresarial;TV + Fibra;Ativo;71;Masculino;4187;Vendedor_35
13846;ClienteNovo_3846;CE;Sobral;Residencial;Fibra 600MB;Ativo;37;Masculino;6715;Vendedor_39
13847;ClienteNovo_3847;RS;Porto Alegre;Empresarial;Móvel Pós;Ativo;62;Masculino;4831;Vendedor_46
13848;ClienteNovo_3848;GO;Goiânia;Governo;Móvel Controle;Ativo;29;Feminino;16815;Vendedor_28
13849;ClienteNovo_3849;DF;Brasília;Empresarial;Fibra 300MB;Ativo;58;Masculino;5570;Vendedor_24
13850;ClienteNovo_3850;PE;Recife;Residencial;TV + Fibra;Ativo;67;Feminino;15528;Vendedor_16
13851;ClienteNovo_3851;CE;Juazeiro do Norte;Residencial;Móvel Pós;Ativo;63;Feminino;3528;Vendedor_35
13852;ClienteNovo_3852;PE;Recife;Residencial;Móvel Pós;Ativo;27;Masculino;8398;Vendedor_2
13853;ClienteNovo_3853;PE;Petrolina;Residencial;Fibra 300MB;Ativo;70;Masculino;17806;Vendedor_33
13854;ClienteNovo_3854;MG;Belo Horizonte;Residencial;Fibra 1GB;Ativo;59;Feminino;4720;Vendedor_20
13855;ClienteNovo_3855;SP;São Paulo;Empresarial;Móvel Pós;Ativo;19;Feminino;6809;Vendedor_42
13856;ClienteNovo_3856;RJ;Niterói;Residencial;Fibra 600MB;Ativo;73;Masculino;2027;Vendedor_37
13857;ClienteNovo_3857;RS;Porto Alegre;Empresarial;Fibra 1GB;Ativo;33;Masculino;1537;Vendedor_6
13858;ClienteNovo_3858;BA;Salvador;Residencial;Fibra 600MB;Ativo;62;Masculino;15293;Vendedor_3
13859;ClienteNovo_3859;GO;Anápolis;Residencial;Fibra 1GB;Ativo;64;Masculino;7727;Vendedor_26
13860;ClienteNovo_3860;MG;Uberlândia;Residencial;Móvel Pós;Ativo;58;Masculino;2647;Vendedor_32
13861;ClienteNovo_3861;BA;Feira de Santana;Residencial;Móvel Pós;Ativo;61;Masculino;18747;Vendedor_30
13862;ClienteNovo_3862;PR;Maringá;Empresarial;Fibra 600MB;Ativo;67;Feminino;7494;Vendedor_22
13863;ClienteNovo_3863;RS;Porto Alegre;Residencial;Fibra 300MB;Ativo;24;Feminino;8371;Vendedor_26
13864;ClienteNovo_3864;PR;Maringá;Residencial;Fibra 1GB;Ativo;72;Feminino;2520;Vendedor_5
13865;ClienteNovo_3865;SP;São Paulo;Residencial;Móvel Controle;Ativo;36;Feminino;14483;Vendedor_40
13866;ClienteNovo_3866;SP;Campinas;Residencial;Móvel Pós;Ativo;38;Feminino;19911;Vendedor_24
13867;ClienteNovo_3867;BA;Vitória da Conquista;Empresarial;Fibra 300MB;Ativo;42;Feminino;17950;Vendedor_24
13868;ClienteNovo_3868;DF;Brasília;Residencial;Fibra 1GB;Ativo;68;Feminino;3379;Vendedor_26
13869;ClienteNovo_3869;CE;Juazeiro do Norte;Residencial;Móvel Controle;Ativo;68;Masculino;10692;Vendedor_15
13870;ClienteNovo_3870;RJ;Niterói;Residencial;Móvel Controle;Ativo;29;Feminino;9969;Vendedor_7
13871;ClienteNovo_3871;BA;Feira de Santana;Residencial;Móvel Pós;Ativo;35;Masculino;8405;Vendedor_30
13872;ClienteNovo_3872;BA;Feira de Santana;Residencial;Fibra 1GB;Ativo;18;Outro;10836;Vendedor_20
13873;ClienteNovo_3873;DF;Brasília;Residencial;Fibra 300MB;Ativo;58;Feminino;5489;Vendedor_7
13874;ClienteNovo_3874;PE;Petrolina;Empresarial;Fibra 300MB;Ativo;32;Masculino;12627;Vendedor_37
13875;ClienteNovo_3875;CE;Juazeiro do Norte;Residencial;Móvel Pós;Ativo;71;Feminino;12947;Vendedor_2
13876;ClienteNovo_3876;MG;Uberlândia;Empresarial;Fibra 600MB;Ativo;32;Feminino;8932;Vendedor_31
13877;ClienteNovo_3877;DF;Brasília;Residencial;Móvel Controle;Ativo;73;Feminino;10546;Vendedor_5
13878;ClienteNovo_3878;BA;Feira de Santana;Empresarial;Fibra 600MB;Ativo;22;Masculino;3378;Vendedor_9
13879;ClienteNovo_3879;DF;Brasília;Residencial;Fibra 600MB;Ativo;34;Masculino;9327;Vendedor_41
13880;ClienteNovo_3880;BA;Salvador;Residencial;Fibra 600MB;Ativo;52;Feminino;10998;Vendedor_40
13881;ClienteNovo_3881;RJ;Rio de Janeiro;Residencial;Móvel Controle;Ativo;46;Masculino;3062;Vendedor_38
13882;ClienteNovo_3882;CE;Sobral;Empresarial;Fibra 300MB;Ativo;23;Feminino;15896;Vendedor_47
13883;ClienteNovo_3883;PR;Londrina;Residencial;Fibra 1GB;Ativo;46;Masculino;19704;Vendedor_24
13884;ClienteNovo_3884;PE;Olinda;Residencial;Fibra 1GB;Ativo;43;Masculino;18831;Vendedor_4
13885;ClienteNovo_3885;RJ;Volta Redonda;Residencial;Fibra 300MB;Ativo;73;Masculino;4842;Vendedor_38
13886;ClienteNovo_3886;SP;Santos;Residencial;Fibra 600MB;Ativo;28;Masculino;1634;Vendedor_37
13887;ClienteNovo_3887;PE;Recife;Residencial;Fibra 600MB;Ativo;60;Outro;4655;Vendedor_6
13888;ClienteNovo_3888;BA;Salvador;Residencial;Fibra 600MB;Ativo;18;Feminino;2523;Vendedor_22
13889;ClienteNovo_3889;GO;Aparecida de Goiânia;Residencial;TV + Fibra;Ativo;33;Feminino;8486;Vendedor_50
13890;ClienteNovo_3890;DF;Brasília;Empresarial;Fibra 600MB;Ativo;46;Feminino;7965;Vendedor_1
13891;ClienteNovo_3891;BA;Feira de Santana;Residencial;Móvel Pós;Ativo;29;Masculino;17703;Vendedor_30
13892;ClienteNovo_3892;RS;Caxias do Sul;Residencial;TV + Fibra;Ativo;32;Masculino;5280;Vendedor_8
13893;ClienteNovo_3893;CE;Juazeiro do Norte;Residencial;Móvel Pós;Ativo;63;Masculino;5538;Vendedor_24
13894;ClienteNovo_3894;RJ;Niterói;Empresarial;Fibra 1GB;Ativo;54;Masculino;10723;Vendedor_27
13895;ClienteNovo_3895;BA;Salvador;Residencial;Fibra 300MB;Ativo;72;Masculino;14350;Vendedor_34
13896;ClienteNovo_3896;MG;Uberlândia;Residencial;Fibra 300MB;Ativo;73;Masculino;3375;Vendedor_24
13897;ClienteNovo_3897;CE;Sobral;Residencial;Móvel Pós;Ativo;27;Masculino;13141;Vendedor_27
13898;ClienteNovo_3898;RS;Caxias do Sul;Residencial;TV + Fibra;Ativo;34;Feminino;4269;Vendedor_4
13899;ClienteNovo_3899;PE;Recife;Residencial;Fibra 600MB;Ativo;32;Masculino;10156;Vendedor_23
13900;ClienteNovo_3900;CE;Juazeiro do Norte;Residencial;TV + Fibra;Ativo;67;Masculino;7691;Vendedor_26
13901;ClienteNovo_3901;BA;Feira de Santana;Governo;Fibra 1GB;Ativo;42;Feminino;8723;Vendedor_32
13902;ClienteNovo_3902;RS;Porto Alegre;Empresarial;Fibra 300MB;Ativo;25;Masculino;16993;Vendedor_36
13903;ClienteNovo_3903;BA;Salvador;Residencial;Fibra 1GB;Ativo;74;Masculino;13219;Vendedor_39
13904;ClienteNovo_3904;MG;Belo Horizonte;Empresarial;Fibra 300MB;Ativo;39;Feminino;12870;Vendedor_5
13905;ClienteNovo_3905;DF;Brasília;Residencial;TV + Fibra;Ativo;24;Masculino;10283;Vendedor_49
13906;ClienteNovo_3906;MG;Uberlândia;Empresarial;Móvel Pós;Ativo;26;Masculino;1912;Vendedor_41
13907;ClienteNovo_3907;RS;Pelotas;Residencial;Fibra 300MB;Ativo;20;Masculino;14040;Vendedor_43
13908;ClienteNovo_3908;PE;Petrolina;Residencial;Fibra 600MB;Ativo;71;Feminino;8050;Vendedor_38
13909;ClienteNovo_3909;MG;Belo Horizonte;Empresarial;TV + Fibra;Ativo;73;Masculino;17209;Vendedor_24
13910;ClienteNovo_3910;PE;Petrolina;Residencial;Fibra 600MB;Ativo;26;Feminino;4526;Vendedor_30
13911;ClienteNovo_3911;PR;Curitiba;Residencial;Fibra 600MB;Ativo;28;Masculino;19892;Vendedor_11
13912;ClienteNovo_3912;RJ;Volta Redonda;Residencial;Móvel Controle;Ativo;67;Feminino;14815;Vendedor_30
13913;ClienteNovo_3913;PE;Olinda;Residencial;Móvel Pós;Ativo;24;Feminino;13250;Vendedor_4
13914;ClienteNovo_3914;SP;Santos;Residencial;Fibra 600MB;Ativo;74;Masculino;16130;Vendedor_44
13915;ClienteNovo_3915;RS;Pelotas;Empresarial;Fibra 300MB;Ativo;25;Feminino;5574;Vendedor_34
13916;ClienteNovo_3916;PR;Londrina;Empresarial;Fibra 600MB;Ativo;72;Feminino;14726;Vendedor_43
13917;ClienteNovo_3917;PR;Maringá;Residencial;Móvel Pós;Ativo;70;Masculino;10803;Vendedor_46
13918;ClienteNovo_3918;RS;Porto Alegre;Residencial;Fibra 300MB;Ativo;28;Masculino;16585;Vendedor_1
13919;ClienteNovo_3919;DF;Brasília;Governo;Móvel Pós;Ativo;60;Masculino;6323;Vendedor_41
13920;ClienteNovo_3920;SP;São Paulo;Residencial;Móvel Pós;Ativo;52;Feminino;15107;Vendedor_21
13921;ClienteNovo_3921;PE;Petrolina;Residencial;Móvel Controle;Ativo;66;Feminino;10200;Vendedor_46
13922;ClienteNovo_3922;SP;São Paulo;Residencial;Fibra 600MB;Ativo;66;Feminino;16508;Vendedor_14
13923;ClienteNovo_3923;GO;Goiânia;Residencial;Fibra 300MB;Ativo;71;Masculino;2581;Vendedor_7
13924;ClienteNovo_3924;RS;Caxias do Sul;Empresarial;Fibra 1GB;Ativo;41;Feminino;16934;Vendedor_48
13925;ClienteNovo_3925;RJ;Niterói;Empresarial;Móvel Controle;Ativo;31;Masculino;16213;Vendedor_40
13926;ClienteNovo_3926;RJ;Rio de Janeiro;Empresarial;TV + Fibra;Ativo;24;Feminino;4187;Vendedor_36
13927;ClienteNovo_3927;PR;Maringá;Residencial;Fibra 600MB;Ativo;57;Feminino;8548;Vendedor_43
13928;ClienteNovo_3928;PR;Londrina;Empresarial;Móvel Controle;Ativo;68;Masculino;10649;Vendedor_7
13929;ClienteNovo_3929;SP;Santos;Residencial;Fibra 1GB;Ativo;53;Masculino;12900;Vendedor_34
13930;ClienteNovo_3930;DF;Brasília;Residencial;TV + Fibra;Ativo;51;Masculino;14408;Vendedor_49
13931;ClienteNovo_3931;GO;Anápolis;Empresarial;Fibra 300MB;Ativo;27;Masculino;8357;Vendedor_36
13932;ClienteNovo_3932;GO;Goiânia;Residencial;Móvel Controle;Ativo;54;Masculino;2463;Vendedor_47
13933;ClienteNovo_3933;GO;Anápolis;Residencial;Móvel Pós;Ativo;70;Masculino;13122;Vendedor_23
13934;ClienteNovo_3934;GO;Aparecida de Goiânia;Residencial;Fibra 600MB;Ativo;20;Masculino;17283;Vendedor_4
13935;ClienteNovo_3935;GO;Goiânia;Empresarial;Fibra 600MB;Ativo;50;Masculino;9587;Vendedor_24
13936;ClienteNovo_3936;RJ;Niterói;Residencial;Fibra 300MB;Ativo;55;Masculino;16960;Vendedor_17
13937;ClienteNovo_3937;DF;Brasília;Residencial;TV + Fibra;Ativo;33;Masculino;7313;Vendedor_23
13938;ClienteNovo_3938;MG;Belo Horizonte;Residencial;Fibra 300MB;Ativo;71;Masculino;3057;Vendedor_19
13939;ClienteNovo_3939;SP;Santos;Empresarial;Fibra 600MB;Ativo;67;Masculino;16814;Vendedor_40
13940;ClienteNovo_3940;MG;Juiz de Fora;Residencial;Fibra 1GB;Ativo;57;Masculino;9801;Vendedor_28
13941;ClienteNovo_3941;GO;Aparecida de Goiânia;Residencial;Móvel Controle;Ativo;19;Feminino;9499;Vendedor_36
13942;ClienteNovo_3942;GO;Goiânia;Residencial;TV + Fibra;Ativo;59;Feminino;12408;Vendedor_47
13943;ClienteNovo_3943;DF;Brasília;Residencial;Fibra 600MB;Ativo;71;Masculino;11963;Vendedor_34
13944;ClienteNovo_3944;RJ;Rio de Janeiro;Residencial;Fibra 300MB;Ativo;18;Masculino;13381;Vendedor_23
13945;ClienteNovo_3945;MG;Uberlândia;Residencial;Fibra 600MB;Ativo;22;Feminino;3307;Vendedor_20
13946;ClienteNovo_3946;DF;Brasília;Residencial;Móvel Pós;Ativo;57;Feminino;17340;Vendedor_36
13947;ClienteNovo_3947;CE;Sobral;Empresarial;Móvel Pós;Ativo;33;Masculino;8323;Vendedor_44
13948;ClienteNovo_3948;RJ;Rio de Janeiro;Residencial;Fibra 600MB;Ativo;63;Masculino;16899;Vendedor_2
13949;ClienteNovo_3949;PE;Recife;Residencial;TV + Fibra;Ativo;27;Masculino;2999;Vendedor_15
13950;ClienteNovo_3950;SP;São Paulo;Empresarial;TV + Fibra;Ativo;35;Masculino;17107;Vendedor_12
13951;ClienteNovo_3951;GO;Anápolis;Residencial;Móvel Controle;Ativo;31;Feminino;10552;Vendedor_29
13952;ClienteNovo_3952;PE;Olinda;Empresarial;Móvel Pós;Ativo;28;Masculino;16376;Vendedor_47
13953;ClienteNovo_3953;DF;Brasília;Empresarial;Fibra 1GB;Ativo;68;Feminino;3778;Vendedor_36
13954;ClienteNovo_3954;SP;Santos;Residencial;Fibra 1GB;Ativo;44;Feminino;12868;Vendedor_28
13955;ClienteNovo_3955;GO;Aparecida de Goiânia;Empresarial;Fibra 300MB;Ativo;18;Masculino;3648;Vendedor_10
13956;ClienteNovo_3956;BA;Salvador;Residencial;Fibra 300MB;Ativo;42;Feminino;6028;Vendedor_9
13957;ClienteNovo_3957;DF;Brasília;Residencial;Fibra 600MB;Ativo;51;Feminino;15154;Vendedor_40
13958;ClienteNovo_3958;RJ;Volta Redonda;Residencial;Móvel Pós;Ativo;39;Masculino;14919;Vendedor_16
13959;ClienteNovo_3959;PR;Curitiba;Residencial;Fibra 1GB;Ativo;53;Masculino;13509;Vendedor_10
13960;ClienteNovo_3960;PE;Recife;Residencial;Móvel Pós;Ativo;44;Feminino;4936;Vendedor_36
13961;ClienteNovo_3961;DF;Brasília;Residencial;Fibra 600MB;Ativo;63;Outro;5765;Vendedor_16
13962;ClienteNovo_3962;SP;São Paulo;Empresarial;TV + Fibra;Ativo;38;Feminino;19918;Vendedor_29
13963;ClienteNovo_3963;RS;Pelotas;Residencial;Móvel Pós;Ativo;48;Masculino;15850;Vendedor_5
13964;ClienteNovo_3964;BA;Salvador;Residencial;Móvel Controle;Ativo;46;Masculino;8310;Vendedor_24
13965;ClienteNovo_3965;GO;Goiânia;Residencial;Móvel Pós;Ativo;23;Feminino;10652;Vendedor_23
13966;ClienteNovo_3966;BA;Feira de Santana;Residencial;Fibra 300MB;Ativo;69;Feminino;6044;Vendedor_34
13967;ClienteNovo_3967;MG;Uberlândia;Residencial;TV + Fibra;Ativo;44;Masculino;18595;Vendedor_4
13968;ClienteNovo_3968;PR;Curitiba;Empresarial;Fibra 600MB;Ativo;33;Masculino;16909;Vendedor_28
13969;ClienteNovo_3969;RS;Pelotas;Residencial;Fibra 1GB;Ativo;25;Feminino;10075;Vendedor_5
13970;ClienteNovo_3970;RJ;Volta Redonda;Empresarial;Móvel Controle;Ativo;48;Feminino;7878;Vendedor_47
13971;ClienteNovo_3971;RJ;Niterói;Residencial;TV + Fibra;Ativo;27;Feminino;7931;Vendedor_36
13972;ClienteNovo_3972;GO;Anápolis;Governo;Fibra 1GB;Ativo;24;Masculino;5263;Vendedor_9
13973;ClienteNovo_3973;PR;Curitiba;Empresarial;Fibra 300MB;Ativo;68;Masculino;17430;Vendedor_48
13974;ClienteNovo_3974;PE;Petrolina;Residencial;TV + Fibra;Ativo;57;Masculino;19947;Vendedor_17
13975;ClienteNovo_3975;PE;Olinda;Residencial;Móvel Controle;Ativo;33;Feminino;6094;Vendedor_46
13976;ClienteNovo_3976;PE;Petrolina;Residencial;Fibra 300MB;Ativo;52;Masculino;5931;Vendedor_3
13977;ClienteNovo_3977;DF;Brasília;Residencial;Fibra 300MB;Ativo;39;Masculino;1980;Vendedor_2
13978;ClienteNovo_3978;RS;Caxias do Sul;Residencial;Móvel Pós;Ativo;38;Masculino;14168;Vendedor_17
13979;ClienteNovo_3979;PE;Petrolina;Residencial;Móvel Controle;Ativo;43;Masculino;6472;Vendedor_11
13980;ClienteNovo_3980;PR;Londrina;Residencial;TV + Fibra;Ativo;65;Feminino;2047;Vendedor_10
13981;ClienteNovo_3981;DF;Brasília;Residencial;Móvel Controle;Ativo;27;Masculino;17570;Vendedor_27
13982;ClienteNovo_3982;MG;Belo Horizonte;Empresarial;Fibra 1GB;Ativo;25;Masculino;11576;Vendedor_43
13983;ClienteNovo_3983;SP;Santos;Empresarial;Fibra 300MB;Ativo;62;Feminino;11281;Vendedor_26
13984;ClienteNovo_3984;MG;Juiz de Fora;Residencial;Fibra 600MB;Ativo;41;Feminino;14275;Vendedor_29
13985;ClienteNovo_3985;DF;Brasília;Residencial;Móvel Controle;Ativo;21;Feminino;7878;Vendedor_21
13986;ClienteNovo_3986;DF;Brasília;Residencial;Fibra 600MB;Ativo;24;Masculino;9565;Vendedor_11
13987;ClienteNovo_3987;MG;Juiz de Fora;Residencial;Móvel Controle;Ativo;21;Feminino;7831;Vendedor_4
13988;ClienteNovo_3988;RJ;Volta Redonda;Empresarial;TV + Fibra;Ativo;58;Masculino;6293;Vendedor_30
13989;ClienteNovo_3989;RJ;Rio de Janeiro;Empresarial;Fibra 1GB;Ativo;33;Masculino;5055;Vendedor_48
13990;ClienteNovo_3990;DF;Brasília;Residencial;Fibra 600MB;Ativo;61;Masculino;1888;Vendedor_38
13991;ClienteNovo_3991;MG;Juiz de Fora;Residencial;Móvel Controle;Ativo;30;Masculino;13800;Vendedor_4
13992;ClienteNovo_3992;DF;Brasília;Empresarial;Fibra 300MB;Ativo;52;Feminino;6614;Vendedor_3
13993;ClienteNovo_3993;BA;Vitória da Conquista;Residencial;Fibra 1GB;Ativo;67;Masculino;9059;Vendedor_41
13994;ClienteNovo_3994;RJ;Niterói;Residencial;Fibra 300MB;Ativo;20;Feminino;6109;Vendedor_25
13995;ClienteNovo_3995;DF;Brasília;Empresarial;Fibra 600MB;Ativo;49;Feminino;17726;Vendedor_4
13996;ClienteNovo_3996;MG;Uberlândia;Residencial;Fibra 1GB;Ativo;20;Feminino;15973;Vendedor_17
13997;ClienteNovo_3997;RJ;Volta Redonda;Empresarial;Fibra 300MB;Ativo;49;Feminino;19773;Vendedor_3
13998;ClienteNovo_3998;SP;São Paulo;Residencial;Móvel Pós;Ativo;48;Masculino;2302;Vendedor_17
13999;ClienteNovo_3999;RS;Porto Alegre;Residencial;Fibra 600MB;Ativo;57;Masculino;10636;Vendedor_47
14000;ClienteNovo_4000;GO;Aparecida de Goiânia;Residencial;Fibra 300MB;Ativo;55;Feminino;16819;Vendedor_4
14001;ClienteNovo_4001;PR;Londrina;Empresarial;Móvel Pós;Ativo;20;Feminino;11341;Vendedor_6
14002;ClienteNovo_4002;MG;Uberlândia;Residencial;Móvel Controle;Ativo;63;Masculino;10606;Vendedor_29
14003;ClienteNovo_4003;RS;Caxias do Sul;Residencial;Móvel Pós;Ativo;56;Feminino;10466;Vendedor_36
14004;ClienteNovo_4004;GO;Goiânia;Residencial;Móvel Pós;Ativo;74;Masculino;7033;Vendedor_14
14005;ClienteNovo_4005;SP;Santos;Residencial;Móvel Pós;Ativo;72;Feminino;4850;Vendedor_49
14006;ClienteNovo_4006;DF;Brasília;Residencial;Fibra 600MB;Ativo;44;Masculino;2678;Vendedor_32
14007;ClienteNovo_4007;GO;Goiânia;Residencial;Fibra 1GB;Ativo;33;Masculino;9549;Vendedor_49
14008;ClienteNovo_4008;CE;Fortaleza;Residencial;Móvel Pós;Ativo;21;Feminino;9457;Vendedor_47
14009;ClienteNovo_4009;MG;Uberlândia;Residencial;Fibra 600MB;Ativo;67;Feminino;7206;Vendedor_5
14010;ClienteNovo_4010;CE;Fortaleza;Residencial;Móvel Controle;Ativo;56;Masculino;3579;Vendedor_1
14011;ClienteNovo_4011;SP;São Paulo;Residencial;Fibra 600MB;Ativo;63;Masculino;10378;Vendedor_22
14012;ClienteNovo_4012;PE;Petrolina;Residencial;Fibra 1GB;Ativo;59;Masculino;19481;Vendedor_20
14013;ClienteNovo_4013;GO;Anápolis;Residencial;Móvel Pós;Ativo;66;Feminino;15387;Vendedor_25
14014;ClienteNovo_4014;DF;Brasília;Empresarial;Móvel Pós;Ativo;39;Masculino;11137;Vendedor_24
14015;ClienteNovo_4015;BA;Salvador;Empresarial;TV + Fibra;Ativo;61;Masculino;19042;Vendedor_45
14016;ClienteNovo_4016;BA;Vitória da Conquista;Residencial;TV + Fibra;Ativo;49;Feminino;9626;Vendedor_3
14017;ClienteNovo_4017;MG;Belo Horizonte;Residencial;Fibra 300MB;Ativo;25;Feminino;17411;Vendedor_22
14018;ClienteNovo_4018;MG;Juiz de Fora;Residencial;Fibra 300MB;Ativo;63;Feminino;6902;Vendedor_11
14019;ClienteNovo_4019;RJ;Niterói;Empresarial;Fibra 600MB;Ativo;43;Feminino;13051;Vendedor_35
14020;ClienteNovo_4020;BA;Vitória da Conquista;Empresarial;Móvel Pós;Ativo;74;Feminino;7619;Vendedor_12
14021;ClienteNovo_4021;DF;Brasília;Empresarial;Móvel Controle;Ativo;29;Masculino;4719;Vendedor_50
14022;ClienteNovo_4022;BA;Salvador;Residencial;Móvel Controle;Ativo;24;Masculino;12978;Vendedor_19
14023;ClienteNovo_4023;PE;Petrolina;Residencial;Fibra 600MB;Ativo;54;Masculino;6331;Vendedor_9
14024;ClienteNovo_4024;BA;Salvador;Residencial;TV + Fibra;Ativo;40;Masculino;16205;Vendedor_28
14025;ClienteNovo_4025;GO;Goiânia;Empresarial;Móvel Pós;Ativo;19;Masculino;11349;Vendedor_16
14026;ClienteNovo_4026;PR;Maringá;Residencial;Fibra 1GB;Ativo;20;Masculino;10190;Vendedor_17
14027;ClienteNovo_4027;DF;Brasília;Empresarial;Fibra 300MB;Ativo;22;Feminino;18450;Vendedor_36
14028;ClienteNovo_4028;CE;Fortaleza;Residencial;Fibra 1GB;Ativo;34;Masculino;15899;Vendedor_41
14029;ClienteNovo_4029;PE;Olinda;Empresarial;TV + Fibra;Ativo;28;Feminino;13063;Vendedor_32
14030;ClienteNovo_4030;GO;Aparecida de Goiânia;Residencial;Móvel Controle;Ativo;35;Masculino;4502;Vendedor_45
14031;ClienteNovo_4031;BA;Salvador;Empresarial;Fibra 1GB;Ativo;66;Masculino;4790;Vendedor_39
14032;ClienteNovo_4032;DF;Brasília;Residencial;Fibra 300MB;Ativo;41;Feminino;5598;Vendedor_11
14033;ClienteNovo_4033;BA;Vitória da Conquista;Residencial;Fibra 600MB;Ativo;37;Feminino;10179;Vendedor_13
14034;ClienteNovo_4034;RJ;Niterói;Residencial;Fibra 300MB;Ativo;31;Masculino;14785;Vendedor_36
14035;ClienteNovo_4035;DF;Brasília;Empresarial;Fibra 1GB;Ativo;39;Masculino;9307;Vendedor_9
